0; 4; 0; 2,325; 6
8; 9; 2,325; -3,71925e-15; 25
5; 3; -1,66533e-16; 3,88578e-16; 13
5; 9; -1,66533e-16; -3,71925e-15; 23
0; 6; 0; 2,325; 11
5; 0; -1,66533e-16; 0; 13
7; 7; -1,94289e-15; -1,94289e-15; 18
0; 6; 0; 2,325; 11
2; 5; 2,325; -1,66533e-16; 15
9; 5; -3,71925e-15; -1,66533e-16; 23
8; 5; 2,325; -1,66533e-16; 17
1; 8; -5,55112e-17; 2,325; 17
4; 8; 2,325; 2,325; 16
9; 0; -3,71925e-15; 0; 23
3; 0; 3,88578e-16; 0; 9
0; 3; 0; 3,88578e-16; 9
6; 7; 2,325; -1,94289e-15; 20
4; 7; 2,325; -1,94289e-15; 20
4; 2; 2,325; 2,325; 6
4; 7; 2,325; -1,94289e-15; 20
5; 9; -1,66533e-16; -3,71925e-15; 23
8; 5; 2,325; -1,66533e-16; 17
9; 6; -3,71925e-15; 2,325; 25
2; 9; 2,325; -3,71925e-15; 25
5; 9; -1,66533e-16; -3,71925e-15; 23
9; 1; -3,71925e-15; -5,55112e-17; 23
7; 3; -1,94289e-15; 3,88578e-16; 18
5; 6; -1,66533e-16; 2,325; 15
2; 3; 2,325; 3,88578e-16; 11
9; 6; -3,71925e-15; 2,325; 25
8; 5; 2,325; -1,66533e-16; 17
9; 9; -3,71925e-15; -3,71925e-15; 23
9; 8; -3,71925e-15; 2,325; 25
0; 7; 0; -1,94289e-15; 18
6; 0; 2,325; 0; 11
2; 8; 2,325; 2,325; 16
7; 8; -1,94289e-15; 2,325; 20
9; 3; -3,71925e-15; 3,88578e-16; 23
3; 3; 3,88578e-16; 3,88578e-16; 9
5; 6; -1,66533e-16; 2,325; 15
7; 2; -1,94289e-15; 2,325; 20
4; 6; 2,325; 2,325; 11
4; 6; 2,325; 2,325; 11
3; 6; 3,88578e-16; 2,325; 12
2; 5; 2,325; -1,66533e-16; 15
3; 0; 3,88578e-16; 0; 9
7; 8; -1,94289e-15; 2,325; 20
3; 0; 3,88578e-16; 0; 9
2; 8; 2,325; 2,325; 16
4; 3; 2,325; 3,88578e-16; 11
8; 2; 2,325; 2,325; 16
7; 4; -1,94289e-15; 2,325; 20
0; 8; 0; 2,325; 16
7; 3; -1,94289e-15; 3,88578e-16; 18
2; 4; 2,325; 2,325; 6
0; 0; 0; 0; 0
3; 5; 3,88578e-16; -1,66533e-16; 13
6; 0; 2,325; 0; 11
8; 1; 2,325; -5,55112e-17; 17
7; 1; -1,94289e-15; -5,55112e-17; 18
4; 4; 2,325; 2,325; 6
8; 4; 2,325; 2,325; 16
0; 4; 0; 2,325; 6
6; 9; 2,325; -3,71925e-15; 25
7; 2; -1,94289e-15; 2,325; 20
8; 6; 2,325; 2,325; 16
3; 8; 3,88578e-16; 2,325; 17
1; 6; -5,55112e-17; 2,325; 12
8; 6; 2,325; 2,325; 16
5; 8; -1,66533e-16; 2,325; 17
7; 5; -1,94289e-15; -1,66533e-16; 18
9; 2; -3,71925e-15; 2,325; 25
7; 0; -1,94289e-15; 0; 18
5; 6; -1,66533e-16; 2,325; 15
8; 0; 2,325; 0; 16
7; 0; -1,94289e-15; 0; 18
5; 3; -1,66533e-16; 3,88578e-16; 13
0; 3; 0; 3,88578e-16; 9
6; 9; 2,325; -3,71925e-15; 25
5; 6; -1,66533e-16; 2,325; 15
5; 4; -1,66533e-16; 2,325; 15
0; 9; 0; -3,71925e-15; 23
3; 4; 3,88578e-16; 2,325; 11
8; 4; 2,325; 2,325; 16
1; 2; -5,55112e-17; 2,325; 5
6; 7; 2,325; -1,94289e-15; 20
8; 1; 2,325; -5,55112e-17; 17
0; 4; 0; 2,325; 6
2; 8; 2,325; 2,325; 16
9; 0; -3,71925e-15; 0; 23
8; 5; 2,325; -1,66533e-16; 17
8; 6; 2,325; 2,325; 16
8; 0; 2,325; 0; 16
2; 5; 2,325; -1,66533e-16; 15
2; 0; 2,325; 0; 3
7; 1; -1,94289e-15; -5,55112e-17; 18
3; 1; 3,88578e-16; -5,55112e-17; 9
2; 7; 2,325; -1,94289e-15; 20
