0; 5; 1; 10; 
1; 4,98234; 1,02665; 11,3755; 
2; 4,96471; 1,05326; 12,6778; 
3; 4,94711; 1,07983; 13,9125; 
4; 4,92955; 1,10635; 15,0847; 
5; 4,91201; 1,13283; 16,199; 
6; 4,89451; 1,15926; 17,2594; 
7; 4,87703; 1,18565; 18,2697; 
8; 4,85959; 1,212; 19,2333; 
9; 4,84218; 1,2383; 20,1533; 
10; 4,8248; 1,26456; 21,0325; 
11; 4,80745; 1,29078; 21,8736; 
12; 4,79014; 1,31696; 22,6789; 
13; 4,77285; 1,34309; 23,4506; 
14; 4,7556; 1,36918; 24,1907; 
15; 4,73837; 1,39523; 24,901; 
16; 4,72118; 1,42123; 25,5834; 
17; 4,70402; 1,44719; 26,2393; 
18; 4,68689; 1,47312; 26,8702; 
19; 4,66979; 1,49899; 27,4775; 
20; 4,65273; 1,52483; 28,0624; 
21; 4,63569; 1,55063; 28,6262; 
22; 4,61868; 1,57638; 29,1698; 
23; 4,60171; 1,60209; 29,6944; 
24; 4,58477; 1,62776; 30,2009; 
25; 4,56786; 1,65339; 30,6902; 
26; 4,55098; 1,67898; 31,163; 
27; 4,53413; 1,70453; 31,6202; 
28; 4,51731; 1,73004; 32,0626; 
29; 4,50053; 1,7555; 32,4907; 
30; 4,48377; 1,78093; 32,9053; 
31; 4,46705; 1,80631; 33,307; 
32; 4,45036; 1,83166; 33,6962; 
33; 4,4337; 1,85696; 34,0736; 
34; 4,41707; 1,88222; 34,4397; 
35; 4,40047; 1,90744; 34,7949; 
36; 4,3839; 1,93262; 35,1397; 
37; 4,36737; 1,95776; 35,4746; 
38; 4,35086; 1,98286; 35,7998; 
39; 4,33439; 2,00793; 36,1159; 
40; 4,31795; 2,03295; 36,4231; 
41; 4,30154; 2,05793; 36,7219; 
42; 4,28516; 2,08287; 37,0124; 
43; 4,26881; 2,10777; 37,2952; 
44; 4,25249; 2,13263; 37,5703; 
45; 4,23621; 2,15745; 37,8382; 
46; 4,21995; 2,18223; 38,0991; 
47; 4,20373; 2,20697; 38,3532; 
48; 4,18754; 2,23168; 38,6008; 
49; 4,17138; 2,25634; 38,8421; 
50; 4,15525; 2,28096; 39,0774; 
51; 4,13915; 2,30555; 39,3067; 
52; 4,12308; 2,33009; 39,5304; 
53; 4,10704; 2,3546; 39,7487; 
54; 4,09104; 2,37906; 39,9616; 
55; 4,07507; 2,40349; 40,1694; 
56; 4,05912; 2,42788; 40,3723; 
57; 4,04321; 2,45223; 40,5704; 
58; 4,02733; 2,47654; 40,7638; 
59; 4,01149; 2,50081; 40,9528; 
60; 3,99567; 2,52504; 41,1374; 
61; 3,97988; 2,54923; 41,3177; 
62; 3,96413; 2,57339; 41,494; 
63; 3,9484; 2,5975; 41,6664; 
64; 3,93271; 2,62158; 41,8348; 
65; 3,91705; 2,64562; 41,9996; 
66; 3,90142; 2,66962; 42,1607; 
67; 3,88582; 2,69358; 42,3183; 
68; 3,87026; 2,7175; 42,4724; 
69; 3,85472; 2,74138; 42,6233; 
70; 3,83922; 2,76523; 42,7709; 
71; 3,82374; 2,78904; 42,9154; 
72; 3,8083; 2,8128; 43,0568; 
73; 3,79289; 2,83653; 43,1953; 
74; 3,77751; 2,86023; 43,3309; 
75; 3,76216; 2,88388; 43,4636; 
76; 3,74684; 2,9075; 43,5936; 
77; 3,73156; 2,93107; 43,721; 
78; 3,7163; 2,95461; 43,8458; 
79; 3,70108; 2,97811; 43,968; 
80; 3,68589; 3,00158; 44,0878; 
81; 3,67073; 3,025; 44,2052; 
82; 3,6556; 3,04839; 44,3203; 
83; 3,6405; 3,07174; 44,433; 
84; 3,62543; 3,09505; 44,5436; 
85; 3,6104; 3,11832; 44,6519; 
86; 3,59539; 3,14156; 44,7582; 
87; 3,58042; 3,16476; 44,8624; 
88; 3,56547; 3,18792; 44,9646; 
89; 3,55056; 3,21104; 45,0648; 
90; 3,53568; 3,23412; 45,1631; 
91; 3,52084; 3,25717; 45,2595; 
92; 3,50602; 3,28018; 45,3541; 
93; 3,49123; 3,30315; 45,4469; 
94; 3,47648; 3,32609; 45,5379; 
95; 3,46175; 3,34898; 45,6273; 
96; 3,44706; 3,37184; 45,7149; 
97; 3,4324; 3,39466; 45,8009; 
98; 3,41777; 3,41745; 45,8854; 
99; 3,40317; 3,44019; 45,9682; 
100; 3,3886; 3,4629; 46,0496; 
101; 3,37407; 3,48558; 46,1294; 
102; 3,35956; 3,50821; 46,2078; 
103; 3,34509; 3,53081; 46,2848; 
104; 3,33065; 3,55337; 46,3603; 
105; 3,31624; 3,57589; 46,4345; 
106; 3,30186; 3,59838; 46,5073; 
107; 3,28751; 3,62083; 46,5788; 
108; 3,27319; 3,64324; 46,649; 
109; 3,2589; 3,66561; 46,718; 
110; 3,24465; 3,68795; 46,7857; 
111; 3,23043; 3,71025; 46,8522; 
112; 3,21623; 3,73251; 46,9175; 
113; 3,20207; 3,75474; 46,9817; 
114; 3,18794; 3,77693; 47,0447; 
115; 3,17384; 3,79908; 47,1065; 
116; 3,15978; 3,8212; 47,1673; 
117; 3,14574; 3,84328; 47,227; 
118; 3,13173; 3,86532; 47,2857; 
119; 3,11776; 3,88732; 47,3433; 
120; 3,10382; 3,90929; 47,3999; 
121; 3,08991; 3,93122; 47,4555; 
122; 3,07603; 3,95312; 47,5101; 
123; 3,06218; 3,97497; 47,5638; 
124; 3,04836; 3,99679; 47,6165; 
125; 3,03458; 4,01858; 47,6683; 
126; 3,02082; 4,04033; 47,7191; 
127; 3,0071; 4,06204; 47,7691; 
128; 2,9934; 4,08371; 47,8182; 
129; 2,97974; 4,10535; 47,8664; 
130; 2,96611; 4,12695; 47,9138; 
131; 2,95251; 4,14852; 47,9604; 
132; 2,93895; 4,17004; 48,0061; 
133; 2,92541; 4,19153; 48,0511; 
134; 2,91191; 4,21299; 48,0952; 
135; 2,89843; 4,23441; 48,1386; 
136; 2,88499; 4,25579; 48,1812; 
137; 2,87158; 4,27714; 48,223; 
138; 2,8582; 4,29845; 48,2641; 
139; 2,84485; 4,31972; 48,3045; 
140; 2,83153; 4,34096; 48,3442; 
141; 2,81825; 4,36216; 48,3831; 
142; 2,80499; 4,38332; 48,4214; 
143; 2,79177; 4,40445; 48,459; 
144; 2,77857; 4,42554; 48,4959; 
145; 2,76541; 4,44659; 48,5322; 
146; 2,75228; 4,46761; 48,5678; 
147; 2,73918; 4,4886; 48,6028; 
148; 2,72612; 4,50954; 48,6371; 
149; 2,71308; 4,53045; 48,6709; 
150; 2,70007; 4,55133; 48,704; 
151; 2,6871; 4,57216; 48,7365; 
152; 2,67416; 4,59297; 48,7684; 
153; 2,66125; 4,61373; 48,7998; 
154; 2,64837; 4,63446; 48,8306; 
155; 2,63552; 4,65516; 48,8608; 
156; 2,6227; 4,67581; 48,8904; 
157; 2,60991; 4,69643; 48,9195; 
158; 2,59716; 4,71702; 48,9481; 
159; 2,58443; 4,73757; 48,9761; 
160; 2,57174; 4,75808; 49,0037; 
161; 2,55908; 4,77856; 49,0306; 
162; 2,54645; 4,799; 49,0571; 
163; 2,53385; 4,81941; 49,0831; 
164; 2,52128; 4,83978; 49,1086; 
165; 2,50875; 4,86011; 49,1336; 
166; 2,49624; 4,88041; 49,1581; 
167; 2,48377; 4,90067; 49,1822; 
168; 2,47133; 4,9209; 49,2058; 
169; 2,45891; 4,94109; 49,2289; 
170; 2,44653; 4,96125; 49,2515; 
171; 2,43418; 4,98137; 49,2738; 
172; 2,42187; 5,00145; 49,2955; 
173; 2,40958; 5,0215; 49,3169; 
174; 2,39733; 5,04151; 49,3378; 
175; 2,3851; 5,06149; 49,3583; 
176; 2,37291; 5,08143; 49,3783; 
177; 2,36075; 5,10133; 49,398; 
178; 2,34862; 5,1212; 49,4172; 
179; 2,33652; 5,14104; 49,436; 
180; 2,32445; 5,16083; 49,4545; 
181; 2,31241; 5,1806; 49,4725; 
182; 2,30041; 5,20032; 49,4902; 
183; 2,28843; 5,22001; 49,5074; 
184; 2,27649; 5,23967; 49,5243; 
185; 2,26458; 5,25929; 49,5408; 
186; 2,2527; 5,27888; 49,557; 
187; 2,24085; 5,29842; 49,5728; 
188; 2,22903; 5,31794; 49,5882; 
189; 2,21725; 5,33742; 49,6032; 
190; 2,20549; 5,35686; 49,618; 
191; 2,19377; 5,37627; 49,6323; 
192; 2,18207; 5,39564; 49,6464; 
193; 2,17041; 5,41498; 49,66; 
194; 2,15878; 5,43428; 49,6734; 
195; 2,14718; 5,45354; 49,6864; 
196; 2,13562; 5,47277; 49,6991; 
197; 2,12408; 5,49197; 49,7115; 
198; 2,11257; 5,51113; 49,7235; 
199; 2,1011; 5,53025; 49,7353; 
200; 2,08966; 5,54934; 49,7467; 
201; 2,07824; 5,5684; 49,7578; 
202; 2,06686; 5,58741; 49,7686; 
203; 2,05552; 5,6064; 49,7791; 
204; 2,0442; 5,62535; 49,7893; 
205; 2,03291; 5,64426; 49,7992; 
206; 2,02166; 5,66314; 49,8088; 
207; 2,01043; 5,68198; 49,8182; 
208; 1,99924; 5,70079; 49,8272; 
209; 1,98808; 5,71956; 49,836; 
210; 1,97695; 5,7383; 49,8445; 
211; 1,96585; 5,757; 49,8527; 
212; 1,95478; 5,77566; 49,8606; 
213; 1,94374; 5,7943; 49,8683; 
214; 1,93274; 5,81289; 49,8756; 
215; 1,92176; 5,83145; 49,8828; 
216; 1,91082; 5,84998; 49,8896; 
217; 1,89991; 5,86847; 49,8962; 
218; 1,88903; 5,88693; 49,9026; 
219; 1,87818; 5,90535; 49,9087; 
220; 1,86736; 5,92373; 49,9145; 
221; 1,85657; 5,94208; 49,9201; 
222; 1,84582; 5,9604; 49,9255; 
223; 1,83509; 5,97868; 49,9306; 
224; 1,8244; 5,99693; 49,9354; 
225; 1,81374; 6,01514; 49,9401; 
226; 1,80311; 6,03331; 49,9444; 
227; 1,79251; 6,05146; 49,9486; 
228; 1,78194; 6,06956; 49,9525; 
229; 1,7714; 6,08763; 49,9562; 
230; 1,7609; 6,10567; 49,9597; 
231; 1,75043; 6,12367; 49,9629; 
232; 1,73998; 6,14164; 49,9659; 
233; 1,72957; 6,15957; 49,9687; 
234; 1,71919; 6,17747; 49,9712; 
235; 1,70884; 6,19533; 49,9736; 
236; 1,69852; 6,21316; 49,9757; 
237; 1,68824; 6,23095; 49,9776; 
238; 1,67798; 6,24871; 49,9794; 
239; 1,66776; 6,26643; 49,9809; 
240; 1,65756; 6,28412; 49,9821; 
241; 1,6474; 6,30177; 49,9832; 
242; 1,63727; 6,31939; 49,9841; 
243; 1,62717; 6,33697; 49,9848; 
244; 1,6171; 6,35452; 49,9853; 
245; 1,60707; 6,37204; 49,9855; 
246; 1,59706; 6,38951; 49,9856; 
247; 1,58709; 6,40696; 49,9855; 
248; 1,57714; 6,42437; 49,9852; 
